CustomerKey,CustomerAlternateKey,FirstName,LastName,FullName,BirthDate,MaritalStatus,Gender,EmailAddress,YearlyIncome,TotalChildren,NumberChildrenAtHome,Education,Occupation,HouseOwnerFlag,NumberCarsOwned,AddressLine,Phone,DateFirstPurchase,CommuteDistance,CountryName,StateName,PostalCode,City
26180,AW00026180,Jonathan,Butler,Jonathan Butler,2/2/82,S,M,jonathan14@adventure-works.com,30000,0,0,Partial High School,Clerical,0,2,3271 Black Walnut,380-555-0156,3/17/08,5-10 Miles,Canada,British Columbia,V2M1N7,Newton
28751,AW00028751,Joe,Belson,Joe Belson,5/28/76,M,M,joe18@adventure-works.com,40000,1,1,Bachelors,Skilled Manual,1,1,"5, rue de la Cavalerie",1 (11) 500 555-0120,12/19/06,1-2 Miles,France,Seine (Paris),75005,Paris
26359,AW00026359,George,Raman,George Raman,8/21/71,M,M,george18@adventure-works.com,30000,1,1,Bachelors,Clerical,1,0,1563 Weston Court,1 (11) 500 555-0115,11/21/07,2-5 Miles,United Kingdom,England,TY31,Runcorn
27339,AW00027339,Ann,Sai,Ann Sai,10/18/79,S,F,ann11@adventure-works.com,70000,0,0,Bachelors,Professional,0,2,1929 Many Lane,1 (11) 500 555-0119,5/3/07,5-10 Miles,Australia,New South Wales,2264,Silverwater
24214,AW00024214,Michele,Romero,Michele Romero,7/4/55,S,F,michele42@adventure-works.com,20000,2,0,Partial College,Manual,1,1,Moritzstr 45,1 (11) 500 555-0176,4/11/08,2-5 Miles,Germany,Nordrhein-Westfalen,33098,Paderborn
24491,AW00024491,Kaitlyn,Russell,Kaitlyn Russell,5/5/84,S,F,kaitlyn87@adventure-works.com,30000,0,0,High School,Skilled Manual,0,2,3904 Piedra Drive,446-555-0155,6/19/06,0-1 Miles,Canada,British Columbia,V0,Sooke
22507,AW00022507,Louis,Wang,Louis Wang,7/13/69,S,M,louis39@adventure-works.com,30000,2,2,Partial College,Clerical,0,1,Dunckerstr 185,1 (11) 500 555-0142,12/26/07,0-1 Miles,Germany,Bayern,91054,Erlangen
12562,AW00012562,Kristina,Chandra,Kristina Chandra,12/11/45,M,F,kristina2@adventure-works.com,10000,2,0,Partial College,Manual,1,1,"22, rue de Longchamp",1 (11) 500 555-0114,9/15/07,2-5 Miles,France,Seine (Paris),75019,Paris
25149,AW00025149,Samantha,Griffin,Samantha Griffin,12/15/61,M,F,samantha43@adventure-works.com,60000,2,0,High School,Professional,1,2,6133 Kenston Dr.,946-555-0183,6/2/08,5-10 Miles,United States,Washington,98366,Port Orchard
17138,AW00017138,Melanie,Jenkins,Melanie Jenkins,7/8/50,S,F,melanie22@adventure-works.com,60000,4,0,Bachelors,Management,1,2,8741 Crow Street,314-555-0174,9/24/07,10+ Miles,United States,California,92020,El Cajon
16629,AW00016629,Rosa,Zheng,Rosa Zheng,9/13/76,S,F,rosa19@adventure-works.com,110000,0,5,High School,Management,1,4,2391 St. Peter Court,1 (11) 500 555-0195,7/9/05,10+ Miles,Australia,New South Wales,2036,Matraville
14167,AW00014167,Pamela,Subram,Pamela Subram,4/2/55,S,F,pamela16@adventure-works.com,10000,3,0,Partial College,Manual,1,2,Pappelallee 229,1 (11) 500 555-0199,2/14/06,0-1 Miles,Germany,Bayern,91480,Frankfurt
15731,AW00015731,Corey,Chavez,Corey Chavez,3/20/75,S,M,corey13@adventure-works.com,80000,0,0,Bachelors,Professional,0,4,8287 Altura Dr.,1 (11) 500 555-0157,9/27/07,10+ Miles,Australia,New South Wales,2500,Wollongong
21691,AW00021691,Brandon,Martin,Brandon Martin,9/2/70,S,M,brandon35@adventure-works.com,60000,0,0,Graduate Degree,Skilled Manual,0,0,8921 Villageoaks Dr.,251-555-0144,11/1/07,0-1 Miles,Canada,British Columbia,V8P,Oak Bay
22757,AW00022757,Savannah,Peterson,Savannah Peterson,5/4/51,M,F,savannah3@adventure-works.com,70000,2,1,Partial College,Professional,1,1,4393 Rossmor Parkway,256-555-0121,7/19/08,2-5 Miles,United States,California,94941,Mill Valley
25282,AW00025282,Gabriel,Perez,Gabriel Perez,1/10/78,S,M,gabriel33@adventure-works.com,50000,0,0,Partial College,Skilled Manual,0,1,1349 Sol St.,567-555-0195,7/11/08,1-2 Miles,United States,California,92118,Coronado
25270,AW00025270,Gloria,Diaz,Gloria Diaz,9/3/47,M,F,gloria5@adventure-works.com,40000,2,0,Bachelors,Management,0,2,7770 Mota Dr.,1 (11) 500 555-0157,8/3/05,0-1 Miles,Australia,South Australia,5023,Findon
23729,AW00023729,Marcus,Allen,Marcus Allen,9/2/54,M,M,marcus26@adventure-works.com,70000,4,2,Partial College,Professional,1,1,4333 Coastal Blvd.,177-555-0119,8/7/07,1-2 Miles,United States,California,94947,Novato
21173,AW00021173,Chad,Yuan,Chad Yuan,11/13/71,M,M,chad8@adventure-works.com,70000,5,5,Bachelors,Professional,1,3,7090 C. Mount Hood,1 (11) 500 555-0115,7/3/06,10+ Miles,Australia,New South Wales,2500,Wollongong
17924,AW00017924,Shawna,Lal,Shawna Lal,11/18/81,S,F,shawna9@adventure-works.com,10000,1,1,High School,Manual,0,0,2516 Beauty St.,1 (11) 500 555-0169,10/12/05,1-2 Miles,Australia,Victoria,3429,Sunbury
11629,AW00011629,Isaiah,Wright,Isaiah Wright,2/8/75,S,M,isaiah45@adventure-works.com,40000,4,4,High School,Skilled Manual,1,3,7501 Sandy Cove Lane,525-555-0190,3/28/06,10+ Miles,United States,California,92625,Newport Beach
27953,AW00027953,Marie,Garcia,Marie Garcia,5/14/56,M,F,marie16@adventure-works.com,160000,4,5,Partial College,Professional,1,2,4003 Sugarland Circle,1 (11) 500 555-0159,8/16/07,0-1 Miles,United Kingdom,England,OX1,Oxford
17599,AW00017599,Sebastian,Cooper,Sebastian Cooper,11/9/70,M,M,sebastian9@adventure-works.com,60000,0,0,Graduate Degree,Professional,1,0,127 Daylight Pl.,521-555-0166,2/6/08,0-1 Miles,United States,Washington,98403,Tacoma
16013,AW00016013,Xavier,Williams,Xavier Williams,7/21/72,S,M,xavier2@adventure-works.com,90000,4,4,Partial College,Skilled Manual,0,3,3390 Candle Drive,846-555-0131,8/21/07,1-2 Miles,United States,Oregon,97005,Beaverton
15299,AW00015299,Charles,Lopez,Charles Lopez,10/22/76,M,M,charles32@adventure-works.com,50000,1,1,Bachelors,Skilled Manual,1,0,5022 Euclid Ave.,517-555-0133,5/28/08,0-1 Miles,United States,Oregon,97355,Lebanon
25206,AW00025206,Ryan,Bryant,Ryan Bryant,10/6/53,S,M,ryan21@adventure-works.com,30000,4,0,High School,Professional,1,2,6658 Radar Blvd,837-555-0116,10/3/07,5-10 Miles,United States,California,90712,Lakewood
12346,AW00012346,Wesley,Gao,Wesley Gao,5/22/79,S,M,wesley15@adventure-works.com,90000,0,0,Bachelors,Professional,0,2,9266 Trees Drive,1 (11) 500 555-0115,7/7/06,10+ Miles,Australia,New South Wales,2264,Silverwater
28880,AW00028880,Felicia,Moyer,Felicia Moyer,8/28/61,S,F,felicia9@adventure-works.com,170000,4,3,Bachelors,Management,0,3,4637 Lakeside Court,1 (11) 500 555-0116,10/10/07,0-1 Miles,United Kingdom,England,RG41 1QW,Wokingham
17102,AW00017102,Andres,Goel,Andres Goel,7/14/76,S,M,andres16@adventure-works.com,30000,0,0,High School,Manual,1,1,Wolfgangstraße 68,1 (11) 500 555-0123,9/13/07,2-5 Miles,Germany,Saarland,66272,Sulzbach Taunus
13121,AW00013121,Latasha,Jimenez,Latasha Jimenez,3/22/69,M,F,latasha5@adventure-works.com,80000,5,5,Bachelors,Professional,1,4,7259 Birchwood,1 (11) 500 555-0118,10/8/07,1-2 Miles,Australia,Victoria,3337,Melton
19079,AW00019079,Brett,Lopez,Brett Lopez,8/18/51,M,M,brett16@adventure-works.com,80000,5,1,Partial High School,Skilled Manual,1,4,"4, rue Léo Delibes",1 (11) 500 555-0182,2/10/08,10+ Miles,France,Seine Saint Denis,93500,Pantin
24702,AW00024702,Kari,Ramos,Kari Ramos,6/27/77,S,F,kari38@adventure-works.com,40000,0,0,Graduate Degree,Skilled Manual,0,0,4055 Hitchcock,1 (11) 500 555-0168,5/5/08,0-1 Miles,United Kingdom,England,SW1P 2NU,London
26997,AW00026997,Katie,Becker,Katie Becker,7/23/76,M,F,katie23@adventure-works.com,40000,2,2,Partial College,Clerical,1,0,Husemann Straße 2464,1 (11) 500 555-0140,11/25/07,1-2 Miles,Germany,Nordrhein-Westfalen,59368,Werne
18357,AW00018357,Trinity,Reed,Trinity Reed,8/15/72,M,F,trinity17@adventure-works.com,100000,2,0,Bachelors,Management,1,3,4334 Fremont Street,414-555-0112,5/3/08,0-1 Miles,United States,Washington,98027,Issaquah
22780,AW00022780,Jennifer,Rogers,Jennifer Rogers,5/17/55,M,F,jennifer55@adventure-works.com,60000,2,1,Partial College,Professional,1,2,4023 Glen Court,113-555-0147,10/23/07,2-5 Miles,United States,California,90802,Long Beach
17034,AW00017034,Lauren,Clark,Lauren Clark,4/12/63,S,F,lauren37@adventure-works.com,60000,4,3,Bachelors,Professional,1,0,2221 Teak Court,819-555-0134,1/29/08,2-5 Miles,Canada,British Columbia,V9,Metchosin
15569,AW00015569,Morgan,Ward,Morgan Ward,2/26/62,M,F,morgan60@adventure-works.com,80000,1,0,Partial College,Skilled Manual,1,1,5186 Oeffler Ln.,971-555-0169,3/20/07,0-1 Miles,United States,Oregon,97005,Beaverton
24437,AW00024437,Nicole,Blue,Nicole Blue,7/7/57,S,F,nicole31@adventure-works.com,70000,3,0,Graduate Degree,Management,0,2,8882 Weatherly Way,454-555-0153,8/25/07,1-2 Miles,United States,California,92625,Newport Beach
26768,AW00026768,Cristina,Shen,Cristina Shen,12/12/61,M,F,cristina2@adventure-works.com,70000,1,0,Partial College,Skilled Manual,1,1,6076 Glen Arms Drive,1 (11) 500 555-0126,3/11/07,5-10 Miles,Australia,New South Wales,2113,North Ryde
14145,AW00014145,Jessie,Ye,Jessie Ye,2/15/63,S,M,jessie14@adventure-works.com,10000,1,1,High School,Manual,0,1,"3669, rue des Pyrenees",1 (11) 500 555-0178,8/10/07,1-2 Miles,France,Seine (Paris),75008,Paris
16800,AW00016800,Jordan,Roberts,Jordan Roberts,6/21/53,M,F,jordan32@adventure-works.com,40000,2,1,High School,Professional,1,2,1935 Alamo Way,115-555-0134,12/19/07,2-5 Miles,Canada,British Columbia,V3A 4R2,Langley
16378,AW00016378,Hailey,Baker,Hailey Baker,3/18/62,S,F,hailey56@adventure-works.com,80000,4,0,Graduate Degree,Skilled Manual,0,0,2359 Virgil St.,285-555-0164,6/16/08,0-1 Miles,United States,Oregon,97071,Woodburn
24457,AW00024457,Meghan,Alonso,Meghan Alonso,2/26/67,S,F,meghan8@adventure-works.com,60000,3,2,Bachelors,Professional,1,2,6290 Chinquapin Court,1 (11) 500 555-0178,5/6/07,5-10 Miles,Australia,New South Wales,2036,Malabar
17104,AW00017104,Clifford,Rodriguez,Clifford Rodriguez,3/7/76,S,M,clifford18@adventure-works.com,40000,2,2,Partial College,Clerical,1,0,Hauptstr 6057,1 (11) 500 555-0130,9/30/07,0-1 Miles,Germany,Nordrhein-Westfalen,80074,München
25832,AW00025832,Shawn,Tang,Shawn Tang,4/3/75,S,M,shawn6@adventure-works.com,110000,0,5,Partial High School,Professional,0,4,5748 Hacienda Dr.,1 (11) 500 555-0128,4/1/06,10+ Miles,Australia,New South Wales,2036,Malabar
23524,AW00023524,Ronnie,Yang,Ronnie Yang,7/11/66,S,M,ronnie4@adventure-works.com,60000,1,0,Bachelors,Professional,1,1,2539 Artnell Ct,1 (11) 500 555-0161,2/7/07,5-10 Miles,Australia,Victoria,3280,Warrnambool
29087,AW00029087,Steve,Ye,Steve Ye,10/16/54,M,M,steve13@adventure-works.com,20000,2,1,Partial High School,Clerical,1,2,6986 Countrywood Ct.,1 (11) 500 555-0118,2/15/08,5-10 Miles,Australia,New South Wales,2300,Newcastle
28742,AW00028742,Erick,Vance,Erick Vance,2/26/77,M,M,erick3@adventure-works.com,40000,1,1,Bachelors,Skilled Manual,1,1,5265 Evergreen Ct,1 (11) 500 555-0177,4/2/08,1-2 Miles,United Kingdom,England,CB4 4BZ,Cambridge
26352,AW00026352,Cynthia,Fernandez,Cynthia Fernandez,8/22/72,S,F,cynthia21@adventure-works.com,40000,0,0,Graduate Degree,Clerical,0,0,Klara Straße 8463,1 (11) 500 555-0120,4/3/08,0-1 Miles,Germany,Brandenburg,4838,Eilenburg
17885,AW00017885,Julio,Carlson,Julio Carlson,1/21/66,M,M,julio19@adventure-works.com,30000,4,0,Graduate Degree,Clerical,1,0,"18, boulevard d´Albi",1 (11) 500 555-0140,6/16/07,0-1 Miles,France,Seine (Paris),75003,Paris
15953,AW00015953,Julio,Moreno,Julio Moreno,4/11/38,M,M,julio6@adventure-works.com,60000,2,0,Graduate Degree,Management,1,2,4800 Quiz Street,157-555-0165,6/8/07,5-10 Miles,United States,California,90706,Bellflower
19050,AW00019050,Joel,Chapman,Joel Chapman,10/25/57,M,M,joel1@adventure-works.com,90000,3,2,Partial College,Professional,0,1,9059 Northgate Road,1 (11) 500 555-0168,4/7/08,2-5 Miles,United Kingdom,England,GL50,Cheltenham
22167,AW00022167,Colleen,Yang,Colleen Yang,3/22/53,M,F,colleen5@adventure-works.com,20000,2,1,Partial High School,Clerical,1,2,6221 Stephine Way,1 (11) 500 555-0158,8/14/07,5-10 Miles,Australia,New South Wales,1597,Lane Cove
22566,AW00022566,Damien,Pal,Damien Pal,1/4/59,S,M,damien28@adventure-works.com,10000,2,0,Partial College,Manual,1,1,2803 E. Cypress Rd.,1 (11) 500 555-0119,5/29/08,0-1 Miles,United Kingdom,England,RG12 8TB,Bracknell
29482,AW00029482,Clayton,Zhang,Clayton Zhang,3/5/63,M,M,clayton0@adventure-works.com,30000,3,0,Bachelors,Clerical,1,0,"1080, quai de Grenelle",1 (11) 500 555-0137,3/22/07,0-1 Miles,France,Charente-Maritime,17490,Saint Ouen
12993,AW00012993,Xavier,Henderson,Xavier Henderson,12/26/72,M,M,xavier46@adventure-works.com,60000,2,2,Bachelors,Professional,1,1,8604 Dolores Way,1 (11) 500 555-0125,10/7/07,2-5 Miles,Australia,Tasmania,7001,Hobart
26653,AW00026653,Kaylee,Allen,Kaylee Allen,9/14/73,M,F,kaylee46@adventure-works.com,80000,4,4,Graduate Degree,Management,1,1,377 Trees Drive,1 (11) 500 555-0121,1/13/07,0-1 Miles,Australia,New South Wales,2450,Coffs Harbour
22683,AW00022683,David,Garcia,David Garcia,9/3/67,S,M,david79@adventure-works.com,30000,3,3,Partial College,Clerical,1,0,"6699, rue de Longchamp",1 (11) 500 555-0146,11/19/07,0-1 Miles,France,Nord,59491,Villeneuve-d'Ascq
19485,AW00019485,Raul,Shan,Raul Shan,11/2/69,S,M,raul9@adventure-works.com,30000,2,2,Partial College,Clerical,1,1,"25, rue de l´Esplanade",1 (11) 500 555-0117,6/11/08,0-1 Miles,France,Seine (Paris),75003,Paris
20422,AW00020422,Maria,Brooks,Maria Brooks,8/17/84,S,F,maria20@adventure-works.com,60000,0,0,Partial College,Skilled Manual,1,2,8375 Ambush Dr..,231-555-0159,1/9/08,5-10 Miles,United States,California,92102,San Diego
13849,AW00013849,Preston,Rodriguez,Preston Rodriguez,3/3/76,S,M,preston17@adventure-works.com,40000,4,4,Partial College,Clerical,1,2,2288 Gingham Way,845-555-0111,1/9/07,1-2 Miles,United States,Oregon,97005,Beaverton
22358,AW00022358,Sydney,Butler,Sydney Butler,8/8/61,M,F,sydney36@adventure-works.com,40000,1,0,Partial College,Clerical,1,1,2648 Hillcrest,771-555-0180,11/23/07,0-1 Miles,United States,California,92020,El Cajon
25291,AW00025291,Marissa,Griffin,Marissa Griffin,4/26/72,M,F,marissa16@adventure-works.com,90000,4,4,Bachelors,Management,1,1,9903 Mt. Washington Way,270-555-0131,6/22/08,1-2 Miles,United States,Washington,98201,Everett
14064,AW00014064,Stacey,Li,Stacey Li,6/9/68,S,F,stacey3@adventure-works.com,70000,0,0,Bachelors,Professional,0,1,666 Lafayette Street,1 (11) 500 555-0124,2/28/07,0-1 Miles,Australia,Queensland,4810,Townsville
17422,AW00017422,Hunter,Campbell,Hunter Campbell,4/16/66,M,M,hunter36@adventure-works.com,80000,5,4,Partial College,Professional,1,2,4204 Alhambra Way,126-555-0172,1/16/08,5-10 Miles,Canada,British Columbia,V9,Metchosin
29144,AW00029144,Brandon,Zhang,Brandon Zhang,2/11/66,M,M,brandon20@adventure-works.com,60000,1,0,Partial College,Skilled Manual,1,1,8461 Everett Ct,822-555-0128,1/24/06,2-5 Miles,United States,Washington,98052,Redmond
15120,AW00015120,Erika,Suarez,Erika Suarez,2/17/80,M,F,erika16@adventure-works.com,70000,0,0,Bachelors,Professional,1,2,5160 Mt. Wilson Way,1 (11) 500 555-0160,4/10/07,10+ Miles,Australia,Victoria,3220,Geelong
19814,AW00019814,Blake,Washington,Blake Washington,2/12/61,M,M,blake61@adventure-works.com,80000,2,1,Bachelors,Management,1,1,4324 Freedom Ct.,763-555-0126,2/4/08,2-5 Miles,United States,California,94010,Burlingame
20937,AW00020937,Natalie,Williams,Natalie Williams,7/5/81,S,F,natalie70@adventure-works.com,30000,0,0,Partial College,Clerical,1,1,Bundesallee 442,1 (11) 500 555-0118,3/7/08,2-5 Miles,Germany,Bayern,95010,Hof
29249,AW00029249,Austin,Long,Austin Long,6/19/65,M,M,austin5@adventure-works.com,90000,4,3,High School,Professional,1,2,6126 Virgil Street,412-555-0173,8/21/07,5-10 Miles,United States,Washington,98284,Sedro Woolley
19890,AW00019890,Lee,Alvarez,Lee Alvarez,8/22/56,S,M,lee2@adventure-works.com,70000,2,1,Partial High School,Skilled Manual,1,2,4569 La Salle Ct.,843-555-0135,1/18/08,10+ Miles,United States,California,92118,Coronado
20876,AW00020876,Jackson,Alexander,Jackson Alexander,4/27/72,S,M,jackson21@adventure-works.com,30000,1,0,Bachelors,Clerical,1,0,Carlsplatz 90,1 (11) 500 555-0120,4/13/07,1-2 Miles,Germany,Hessen,64283,Darmstadt
27624,AW00027624,Connor,Russell,Connor Russell,1/12/60,M,M,connor14@adventure-works.com,80000,2,1,Partial College,Professional,1,1,359 Pleasant Hill Rd,529-555-0118,8/5/07,2-5 Miles,United States,California,91776,San Gabriel
17238,AW00017238,Jordan,Patterson,Jordan Patterson,5/22/78,S,M,jordan7@adventure-works.com,80000,0,0,Bachelors,Professional,1,3,3426 Serrana Ct,1 (11) 500 555-0173,8/16/07,10+ Miles,Australia,Victoria,3220,Geelong
25086,AW00025086,Jasmine,Cox,Jasmine Cox,8/26/65,M,F,jasmine30@adventure-works.com,60000,1,0,Partial College,Skilled Manual,1,1,679 Pepperidge Way,250-555-0113,7/3/07,2-5 Miles,United States,California,94704,Berkeley
24871,AW00024871,Kelsey,Luo,Kelsey Luo,5/24/54,S,F,kelsey5@adventure-works.com,90000,4,1,High School,Management,0,3,"935, rue Mazagran",1 (11) 500 555-0115,1/15/08,5-10 Miles,France,Val d'Oise,95000,Cergy
24371,AW00024371,Leslie,Navarro,Leslie Navarro,3/21/70,M,F,leslie11@adventure-works.com,90000,2,0,Bachelors,Professional,1,0,3450 Breck Court,1 (11) 500 555-0117,5/9/07,2-5 Miles,Australia,Victoria,3198,Seaford
20400,AW00020400,Sydney,Henderson,Sydney Henderson,9/21/46,M,F,sydney27@adventure-works.com,50000,4,0,Bachelors,Management,1,2,2822 Valmar Dr,699-555-0122,1/7/08,1-2 Miles,United States,California,94536,Fremont
18493,AW00018493,Kaitlin,McDonald,Kaitlin McDonald,9/3/62,M,F,kaitlin14@adventure-works.com,100000,1,1,Bachelors,Management,1,3,3543 Lori Dr.,1 (11) 500 555-0134,12/17/05,2-5 Miles,Australia,New South Wales,2036,Malabar
23608,AW00023608,Jessie,Blanco,Jessie Blanco,1/11/59,M,F,jessie34@adventure-works.com,150000,3,4,High School,Professional,1,3,566 Greer Ave,1 (11) 500 555-0173,8/27/07,0-1 Miles,United Kingdom,England,W1V 5RN,London
20698,AW00020698,Darren,Chandra,Darren Chandra,3/19/68,M,M,darren4@adventure-works.com,60000,4,4,Bachelors,Skilled Manual,1,3,6130 Alderwood Lane,567-555-0149,11/28/07,5-10 Miles,United States,California,91910,Chula Vista
29181,AW00029181,Melinda,Suarez,Melinda Suarez,5/13/72,S,F,melinda14@adventure-works.com,60000,2,2,Bachelors,Professional,0,1,3823 Birch Bark Dr,1 (11) 500 555-0132,3/26/08,0-1 Miles,Australia,South Australia,6105,Cloverdale
25927,AW00025927,Tiffany,Guo,Tiffany Guo,12/4/52,S,F,tiffany18@adventure-works.com,20000,2,1,High School,Skilled Manual,1,2,1721 Driving,1 (11) 500 555-0158,5/1/06,5-10 Miles,Australia,New South Wales,2055,North Sydney
23566,AW00023566,Benjamin,Shan,Benjamin Shan,3/27/83,S,M,benjamin33@adventure-works.com,30000,0,0,Partial High School,Clerical,0,2,3107 High St,479-555-0110,4/6/06,0-1 Miles,Canada,British Columbia,V3A 4R2,Langley
15372,AW00015372,Miguel,Alexander,Miguel Alexander,7/19/60,M,M,miguel65@adventure-works.com,80000,3,0,Partial College,Professional,0,2,6628 Moretti Drive,555-555-0138,11/30/06,2-5 Miles,United States,Washington,98312,Bremerton
27173,AW00027173,Suzanne,Ye,Suzanne Ye,12/25/75,M,F,suzanne11@adventure-works.com,10000,0,0,Partial High School,Manual,0,2,Klara Straße 8463,1 (11) 500 555-0165,9/8/07,0-1 Miles,Germany,Hamburg,45001,Essen
22717,AW00022717,Nicole,Watson,Nicole Watson,5/10/69,M,F,nicole44@adventure-works.com,100000,4,1,Partial College,Professional,1,4,9218 Sanford St.,259-555-0148,1/10/08,2-5 Miles,United States,Washington,99362,Walla Walla
17087,AW00017087,Jésus,Dominguez,Jésus Dominguez,6/23/76,M,M,jésus11@adventure-works.com,10000,0,0,Partial High School,Manual,0,2,9864 Bates Court,1 (11) 500 555-0115,1/21/08,0-1 Miles,United Kingdom,England,C2H 7AU,London
14692,AW00014692,Nichole,Sharma,Nichole Sharma,3/12/82,S,F,nichole9@adventure-works.com,30000,0,0,Partial College,Clerical,0,1,7025 Eastgate Avenue,1 (11) 500 555-0141,5/14/08,2-5 Miles,United Kingdom,England,HP10 9QY,High Wycombe
16919,AW00016919,Kaitlin,Sullivan,Kaitlin Sullivan,10/18/48,M,F,kaitlin13@adventure-works.com,20000,4,0,High School,Skilled Manual,0,2,5345 Willow Avenue,1 (11) 500 555-0161,10/20/07,1-2 Miles,Australia,New South Wales,2138,Rhodes
16586,AW00016586,Leonard,Chander,Leonard Chander,6/23/57,M,M,leonard17@adventure-works.com,100000,3,4,Partial College,Professional,1,4,"530, rue des Berges",1 (11) 500 555-0186,1/26/08,10+ Miles,France,Yveline,78000,Versailles
15930,AW00015930,Tiffany,He,Tiffany He,4/2/59,M,F,tiffany19@adventure-works.com,100000,2,3,High School,Professional,1,4,"56, route de Marseille",1 (11) 500 555-0115,3/9/08,10+ Miles,France,Seine (Paris),75012,Paris
22353,AW00022353,Amanda,Allen,Amanda Allen,3/7/61,M,F,amanda67@adventure-works.com,30000,2,0,High School,Skilled Manual,1,2,8702 Nightingale Drive,364-555-0150,1/21/08,1-2 Miles,Canada,British Columbia,V2L3W8,Newton
29019,AW00029019,Isaiah,Morris,Isaiah Morris,6/26/54,S,M,isaiah18@adventure-works.com,70000,4,2,Partial College,Professional,0,1,8093 Ladera Court,801-555-0159,12/21/05,1-2 Miles,United States,California,90712,Lakewood
13358,AW00013358,Alexandra,Edwards,Alexandra Edwards,6/15/49,M,F,alexandra45@adventure-works.com,60000,4,0,Bachelors,Management,1,2,138 Lancelot Dr.,940-555-0193,3/23/08,10+ Miles,Canada,British Columbia,V9,Metchosin
12056,AW00012056,Ian,Ward,Ian Ward,6/15/46,M,M,ian69@adventure-works.com,120000,2,4,Graduate Degree,Management,1,3,3710 Via Appia,684-555-0115,12/16/07,5-10 Miles,Canada,British Columbia,V7L 4J4,N. Vancouver
28415,AW00028415,Melissa,Rogers,Melissa Rogers,12/20/67,M,F,melissa42@adventure-works.com,40000,1,0,Bachelors,Skilled Manual,1,0,7706 Red Maple Ct,1 (11) 500 555-0189,11/18/07,0-1 Miles,United Kingdom,England,PE17,Bury
